2022-10-21T11:48:30Z;1ELS0208029962;0.00;2294.00;234.20;235.50;236.40;3.40;3.31;3.08;1628537.00;3937576.00;216906.00;1164303.00;
2022-10-21T11:48:30Z;1ELS0208029975;37.00;0.00;234.20;236.30;235.50;2.16;4.67;2.32;607501.00;5032889.00;189226.00;782978.00;
2022-10-21T11:48:35Z;1ELS0208029962;0.00;2295.00;234.80;235.60;236.10;3.40;3.32;3.08;1628537.00;3937579.00;216906.00;1164303.00;
2022-10-21T11:48:35Z;1ELS0208029975;4.00;0.00;235.10;235.60;235.60;2.20;4.65;2.38;607501.00;5032889.00;189226.00;782978.00;
2022-10-21T11:48:40Z;1ELS0208029962;0.00;2302.00;234.90;237.10;235.50;3.40;3.32;3.09;1628537.00;3937582.00;216906.00;1164303.00;
2022-10-21T11:48:40Z;1ELS0208029975;0.00;0.00;236.90;235.50;234.60;2.20;4.65;2.37;607501.00;5032889.00;189226.00;782978.00;
2022-10-21T11:48:45Z;1ELS0208029962;0.00;2312.00;234.50;237.00;235.90;3.42;3.33;3.10;1628537.00;3937586.00;216906.00;1164303.00;
2022-10-21T11:48:45Z;1ELS0208029975;0.00;0.00;237.00;235.40;234.90;2.20;4.65;2.39;607501.00;5032889.00;189226.00;782979.00;
2022-10-21T11:48:50Z;1ELS0208029962;0.00;2327.00;234.50;237.10;236.00;3.44;3.36;3.12;1628537.00;3937589.00;216906.00;1164303.00;
2022-10-21T11:48:50Z;1ELS0208029975;0.00;0.00;237.20;235.50;234.20;2.21;4.64;2.37;607501.00;5032889.00;189226.00;782979.00;
2022-10-21T11:48:55Z;1ELS0208029962;0.00;2329.00;234.10;237.30;235.90;3.44;3.36;3.13;1628537.00;3937592.00;216906.00;1164303.00;
2022-10-21T11:48:55Z;1ELS0208029975;0.00;0.00;237.00;235.60;234.80;2.20;4.65;2.38;607501.00;5032889.00;189226.00;782980.00;
2022-10-21T11:49:00Z;1ELS0208029962;0.00;2341.00;235.10;237.40;236.00;3.46;3.37;3.14;1628537.00;3937595.00;216906.00;1164303.00;
2022-10-21T11:49:00Z;1ELS0208029975;0.00;7.00;235.90;236.00;235.70;2.21;4.63;2.40;607501.00;5032889.00;189226.00;782980.00;
2022-10-21T11:49:05Z;1ELS0208029962;0.00;2356.00;233.70;234.30;234.90;3.49;3.42;3.19;1628537.00;3937599.00;216906.00;1164303.00;
2022-10-21T11:49:05Z;1ELS0208029975;0.00;38.00;232.60;232.70;232.40;2.25;4.57;2.43;607501.00;5032889.00;189226.00;782980.00;
2022-10-21T11:49:10Z;1ELS0208029962;0.00;2364.00;232.30;232.80;233.10;3.54;3.45;3.22;1628537.00;3937602.00;216906.00;1164303.00;
